SN,Product Name,Image Link,Photo,"Product label
(3-5 Characters)",Category Name,Processes,"Weight 
(gm)","Cost Price
(Nrs)",HS CODE,Description,"Variations
Color Code",Tags,"Product Image
Website Link","Product_image
(Drive Link)",Attributes,Additional Category,Occassion,Type,stock
51,4cm Penguin,,,PENGS,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",4.00,,5602.10.00,"The penguin has a white body with black wings and head, a bright orange beak and feet, and is accessorized with a cozy green felt scarf.",,,https://www.feltandyarn.com/christmas/1880-12723-4cm-green-scarf-felt-penguin.html#/389-package-15_pieces,https://drive.google.com/drive/folders/1gqk-SNpn37QXuqqThtbm26CaPmTmSNfo?usp=drive_link,,,Christmas,"Craft, Decor",
52,10cm Candy Cane,,,10CND,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",8.00,,5602.10.00,"The candy cane is crafted with soft wet felted wool. The swirl design then repeatdly poked into wool roving,  tanging the fibre to create the dense ,suclpted form.",,,https://www.feltandyarn.com/christmas/2099-19058-10cm-christmas-felt-candy-cane-ornament.html#/391-package-25_pieces,,,,Christmas,"Craft, Decor",
53,6cm Beanie,https://www.feltandyarn.com/16986-large_default/red-and-white-felt-christmas-beanie-ornament.jpg,,BENIE,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",7.00,,5602.10.00,The christmas beanie ornament has the vibrant green color body and red brim needled. The base is wet felted.,,,https://www.feltandyarn.com/christmas/2103-19181-red-and-white-felt-christmas-beanie-ornament.html#/389-package-15_pieces,https://drive.google.com/drive/folders/1T2lVJhAb-e48-Pp8WxMt7WeHNqqL3WvS?usp=drive_link,,,Christmas,"Craft, Decor",
54,6cm Bauble,,,BAUBL,--- Holiday & Seasonal Shapes,"Wet Felting, Stitching",2.00,,5602.10.00,"The base is wet felted. It features the turquoise base color with the white beads design stitched on the body. It has small thread for hanging on christmas tree, decor.",,,https://www.feltandyarn.com/christmas/2116-19268-handmade-felt-christmas-bauble-ornament.html#/391-package-25_pieces,,,,Christmas,Hanging,
55,9cm Tree,,,9CM,--- Holiday & Seasonal Shapes,"Wet Felting, Stitching",5.00,,5602.10.00,Designed in the classic christmas tree shape. It has a green body with the stitched trunk and decorative brown thread wrapped around.,,,https://www.feltandyarn.com/christmas/2307-36430-stitched-felt-christmas-tree-ornament.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1RAksLHB-eO5sRsiGK5sJ6nQ32KaCFsmR?usp=drive_link,,,Christmas,"Craft, Decor",
56,10cm Three Layer Tree,,,THREE,--- Holiday & Seasonal Shapes,"Wet Felting, Stitching",8.00,,5602.10.00,"The conical shape tree crafted from dark green ,layered with the light green in the middle and finished with a small brown trunk. It is decorated with the small red and blue ball represented as light and topped with bright yellow felt pompom. All suspended with the thread for hanging.",,,https://www.feltandyarn.com/christmas/2314-36414-handmade-felt-christmas-tree.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1RAksLHB-eO5sRsiGK5sJ6nQ32KaCFsmR?usp=drive_link,,,Christmas,"Craft, Decor",
57,10cm Santa Head with Ribbon,,,RIBBN,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",20.00,,5602.10.00,"The Santa Head is crafted with the soft natural wool. It has the red and white santa hat with pompom,a flufffy white bread, brown round nose, black needled eyes and decorated bright red ribbon. ",,,https://www.feltandyarn.com/christmas/2316-36409-felt-santa-head-with-ribbon.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1C5X-wHWbJrrQNwfvGpuJmBbRLwqNKPfI?usp=drive_link,,,Christmas,"Craft, Decor",
58,11cm Gingerbread Man,https://www.feltandyarn.com/11688-large_default/farmhouse-christmas-felt-gingerbread-men.jpg,,11GBM,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",8.00,,5602.10.00,"The gingerbread man crafted from the brown felt and outline with white stitiching. It has a green and yellow striped knit hat and festive green ribbon tied as scarf. It has the black eye, smiling mouth and the yellow botton on the chest.",,,https://www.feltandyarn.com/christmas/2319-36403-farmhouse-christmas-felt-gingerbread-men.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1E_Nd8czU8Jo5zqN_GKqo2fatXKBhAGAL?usp=drive_link,,,Christmas,Hanging,
59,8cm Bulb,,,8BULB,--- Holiday & Seasonal Shapes,"Wet Felting, Stitching",7.00,,5602.10.00,"Each bulb is crafted from wool and come in vibrant colors like red, green, and orange. The bulbs are beautifully decorated with intricate white embroidery, featuring snowflake and geometric-inspired patterns that enhance their festive look. Topped with a fluffy white felt cap and red stitched detail, these ornaments capture a cozy, handcrafted feel.",,,https://www.feltandyarn.com/christmas/2337-36427-felt-christmas-light-bulb.html#/385-package-5_pieces,https://drive.google.com/drive/folders/18ggpViNFBzJ_VXGs8Mc3pUsOGW3TNZ6p?usp=drive_link,base color,,Christmas,Hanging,
60,5cm Snowman Design Ball,,,SOBAL,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",23.00,,5602.10.00,"It has a cheerful snowman design, complete with black hat,a red scarf, black eyes, orange carrot nose. The snowman is needled on the round light green felt ball.",,,https://www.feltandyarn.com/christmas/2341-23921-wool-felt-ball-with-snowman-design.html#/389-package-15_pieces,https://drive.google.com/drive/folders/1uPuXqlz2jwWQOtha-3MR9GhNXUNQDdB1?usp=drive_link,,,Christmas,"Craft, Decor",
61,4.5cm Gift Box,https://www.feltandyarn.com/11939-large_default/45cm-wool-felt-christmas-gift-box.jpg,,GIFT,--- Holiday & Seasonal Shapes,"Wet Felting, Stitching",,,5602.10.00,It is crafted with the soft red or blue wool. It features the cube shapped design. The blue gift box has the white dots with white ribbon. The red gift box has green ribbon with star design on the top of it.,,,https://www.feltandyarn.com/christmas/2346-23934-45cm-cute-felt-christmas-gift-box.html#/827-color-red_3,https://drive.google.com/drive/folders/1CMzbaBm2YZA-K53_UpN3D2mLNbaJIUDx?usp=drive_link,,,Christmas,"Craft, Decor",
62,6.5x7.5cm Tree Basket,,,TREBA,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Sewing",58.00,,5602.10.00,The Christmas tree is crafted from layers dark green and light green with the yellow star on the top and the colorful felt light needled with the white thread around the tree.The felt basket is wet felted with the yellow soft wool. ,,,https://www.feltandyarn.com/felt-baskets/2452-31972-65x75cm-mini-felt-storage-basket-desk-decor.html#/383-package-2_pieces,https://drive.google.com/drive/folders/19OGwLLyYMeWpj0HzZooWELfjgcT3E-eG?usp=drive_link,,,Christmas,"Craft, Decor",
63,11cm Beaded Tree,,,BEAD,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",325.00,,5602.10.00,The beaded tree is base is wet felted. It has decorated coloful beaded and red felt star on the top.,,,https://www.feltandyarn.com/christmas/2525-35183-felt-beaded-mini-christmas-tree.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1-lEWXVdXsVmZaVDD-aUvsgC4TAYAI84m?usp=drive_link,,,Christmas,Hanging,
64,12.5cm Light,,,LIGHT,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",11.00,,5602.10.00,The base is wet felted. It has the ball shaped. The bulb has brown socket and the thread attached on the top for hanging.,,,https://www.feltandyarn.com/christmas/2562-36400-handmade-wool-felt-christmas-lights-.html#/2280-christmas-red_bulb,https://drive.google.com/drive/folders/1yY4wCQf5JfJv0hkHKLa1b4h2b9U3PCFg?usp=drive_link,base color,,Christmas,Hanging,
65,8.5cm Bear wearning Hat,,,BEARH,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Sewing",,,5602.10.00,"The bear is wet felted with the white wool. The eyes , mouth, nose and details on feet are needled with black wool. It is wearnign a christmas hat and a brown thread is tied.",,,https://www.feltandyarn.com/christmas/1668-6798-christmas-felt-bear-wearing-santa-hat.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1BXJfBcCfPYtkAjlbFiP9Au4hcze6-WX8?usp=drive_link,,,Christmas,Hanging,
66,7cm Wreaths,,,7WRTHS,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",21.00,,5602.10.00,"A small,circular green wreaths adorned with decorative elements resembling pine cones and red barries. ",,,https://www.feltandyarn.com/christmas/1670-30373-mini-christmas-felted-wreath.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1Dl9362sOtA9Jp1vo3RAVqHnCvwvrT7Bq?usp=drive_link,,--- Wreaths,Christmas,Hanging,
67,7cm Snowflake Star,https://www.feltandyarn.com/15610-large_default/7cm-snowflake-felt-star-.jpg,,SNOWF,--- Holiday & Seasonal Shapes,"Wet Felting, Stitching",6.00,,5602.10.00,It is typically white and featues intricate red embroidery. The base is wet felted.,,,https://www.feltandyarn.com/heart-stars-rainbows/1679-23908-7cm-snowflake-felt-star-.html#/391-package-25_pieces,https://drive.google.com/drive/folders/1vbwhrtG-pUBSHIQJdujFV6_x1cTN3tet?usp=drive_link,,"""--- Heart, Star & Rainbows""",Christmas,Hanging,
68,10x5cm Sheep with Gift,,,SHEPG,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Sewing",33.00,,5602.10.00,"The sheep is wet felted. The sheep holds a small, red felt gift box. Sheep has the black eye, nose,and mouth. The gift box has the golden ribbon. ",,,https://www.feltandyarn.com/christmas/2727-38531-handmade-wool-felt-christmas-sheep-ornaments.html#/391-package-25_pieces,https://drive.google.com/drive/folders/1YwQFdck_6ej8tAj75TbU0yvgeelgqk11?usp=drive_link,,,Christmas,Hanging,
69,11cm Wreaths with Leaf Design,,,WRTHL,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",11.00,,5602.10.00,"The ornament is shaped like a classic wreaths and featues decorative red embroidery, resembling branches or berries, meticulously stitched onto the white felt base.",,,https://www.feltandyarn.com/christmas/1735-8041-mini-white-felt-wreath-with-red-leaf-design.html#/388-package-10_pieces,https://drive.google.com/drive/folders/1eEmdw_oFWtvaaiVFpoL2S0Xps-_WLdxp?usp=drive_link,,--- Wreaths,Christmas,Hanging,
70,5cm Deer Head,,,DERH,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",19.00,,5602.10.00,"It features a cute reindeer head with antlers, often in warm colors like orange and white, with simple facial details such as closed eyes and a small nose, giving it a serene and endearing appearance.",,,https://www.feltandyarn.com/christmas/2465-34684-5cm-wool-felt-deer-head.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1YKo_LjEHWyzWimuDvphqOsd2EazGbH6e?usp=drive_link,,--- Animals & Characters,Christmas,Hanging,
71,10cm Rudolph,,,10CMR,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",13.00,,5602.10.00,"The rudolph has a charming design with brown felt antlers,a black nose, green ear detailing, and red spots on its back.",,,https://www.feltandyarn.com/christmas/2466-34679-10cm-cute-baby-felt-reindeer.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1v3_SPVXG3fjlrun6AWdJ9cuLVgKxRNCy?usp=drive_link,,--- Animals & Characters,Christmas,Hanging,
72,13x8cm Stitched Deer,,,13DER,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",23.00,,5602.10.00,"The reindeer is predominantly a warm, earthy red-brown color with contrasting white felt details on its face, belly, and tail, as well as light-brown felt antlers. Small white spots adorn its back, and it features dark eyes and a nose, giving it a charming, whimsical expression.",,,https://www.feltandyarn.com/christmas/2467-34125-13x8cm-stitched-felt-reindeer.html#/388-package-10_pieces,https://drive.google.com/drive/folders/16E98SCduYW2zt1vzcix4prhJcBKl8oR_?usp=drive_link,,--- Animals & Characters,Christmas,Hanging,
73,9cm Reindeer,,,9REN,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",20.00,,5602.10.00,"The reindeer crafted from orange felt. It has a head with antlers. Simple facial details such as black eyes,nose,white face and eyers.",,,https://www.feltandyarn.com/christmas/2468-35199-wool-felt-reindeer.html#/388-package-10_pieces/2027-craft_supplies_design-orange_reindeer,https://drive.google.com/drive/folders/1LV0fJtF5t44gXm4plo0CkNkN6a3AWMb7?usp=drive_link,,--- Animals & Characters,Christmas,Hanging,
74,14cm Reindeer,,,14REN,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",49.00,,5602.10.00,"The reindeer designed with a warm-brown and darker stitched details. Itfeatures brown felt antlers, a round nose, and small dotted patterns on its back, adding a playful touch. ",,,https://www.feltandyarn.com/christmas/2471-34103-14cm-stitched-wool-reindeer.html#/388-package-10_pieces,https://drive.google.com/drive/folders/12vvg-I3-F8qYNfTOvDzLvYdDdUzvHh0N?usp=drive_link,,--- Animals & Characters,Christmas,Hanging,
75,11x6cm Rudolph,https://www.feltandyarn.com/14926-large_default/felt-rudolph-christmas-ornament.jpg,,11CMR,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",12.00,,5602.10.00,"Crafted from soft brown felt, it features a white face, small white spots on the back, and a curled tail.",,,https://www.feltandyarn.com/christmas/2472-34680-felt-rudolph-christmas-ornament.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1qrxtD_ZwFIwlVb6ZEDM-NVl2KhHbCzd1?usp=drive_link,,--- Animals & Characters,Christmas,Hanging,
76,11x7cm Reindeer,https://www.feltandyarn.com/14961-large_default/11x7cm-christmas-felt-reindeer.jpg,,11REN,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",15.00,,5602.10.00,"The reindeer features soft brown felt, dark brown antlers, and black hooves, accented with a bright red felt scarf that adds a cozy holiday touch. Its small pink nose and stitched facial details give it a cute and expressive character.",,,https://www.feltandyarn.com/christmas/2473-34681-11x7cm-christmas-felt-reindeer.html#/386-package-6_pieces,https://drive.google.com/drive/folders/1uX4zL9X6_jTbwyQ279zvlWeZgDe8LrK1?usp=drive_link,,--- Animals & Characters,Christmas,Hanging,
77,3cm Reindeer Head,,,3REN,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",8.00,,5602.10.00,"The reindeer crafted from soft wool. It has the shape of reindeer head with the antllers,nose.",,,https://www.feltandyarn.com/christmas/1416-34113-3cm-mini-felt-reindeer-head.html#/2028-craft_supplies_design-39_antlers,https://drive.google.com/drive/folders/1PyB963CfnYrCGOLgrtbhKOvRYySNaWsk?usp=drive_link,,,Christmas,Hanging,
78,10cm Chick with Red Scarf,,,CHK,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",9.00,,5602.10.00,"It is crafted with the soft wool. The base is wet felted. It has the white base stitched together on the edge. The wears a red scarft. It has the yellow nose,black eyes and hands needled.",,,https://www.feltandyarn.com/christmas/1660-34205-felted-chick-with-red-scarf-.html#/392-package-30_pieces,,,,Christmas,"Craft, Decor",
79,9cm Dog with Hat,,,DOG,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",13.00,,5602.10.00,"The adorable handmade felt dog is dressed in festive holiday style, wearning a bright red Santa Hat and matching red scarf. The dog has the white body with the brown and marble patterns on it.",,,https://www.feltandyarn.com/christmas/2347-23979-9cm-felt-dog-santa-hat-with-red-scarf.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1v6renXQysbf9FCom5oCDoDdL7SnNVuxD?usp=drive_link,,,Christmas,"Craft, Decor",
80,35cm Wreaths Christmas Themed,https://www.feltandyarn.com/15602-large_default/handcrafted-christmas-felt-wreath.jpg,,WRTHS,--- Holiday & Seasonal Shapes,"Wet Felting, Sewing","1,235.00",,5602.10.00,"The weaths is made of 2.5cm,3.5cm and 4cm felt ball. ",,,https://www.feltandyarn.com/wreath/2504-34840-handcrafted-christmas-felt-wreath.html#/447-size-35cm,https://drive.google.com/drive/folders/1UNAVSvePsTpaFTtPWIhUcznCXF7tRt6l?usp=drive_link,,--- Wreaths,Christmas,Hanging,
81,20cm Wreaths Set,https://www.feltandyarn.com/15553-large_default/20cm-felt-christmas-wreath-set.jpg,,WRTSE,--- Holiday & Seasonal Shapes,"Wet Felting, Sewing, Stitching",88.00,,5602.10.00,The wreaths base is wet felted. It has given to shape of wreath. The body has white stitched design. It has the flower on the top and a bell on the middle. It has thread attache with it.,,,https://www.feltandyarn.com/christmas/2501-34726-20cm-felt-christmas-wreath-set.html#/2043-sets-1_set_3_pieces/2092-decors-all_three_combo_wreath,,"base color, top color",--- Wreaths,Christmas,Hanging,
82,Nativity Set,,,NATIV,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching, Sewing",227.00,,5602.10.00,"The set has Baby Jesus, Mart, Joseph, Shephard, Sheep, Ox, Donket, Angle, Stable.",,,https://www.feltandyarn.com/christmas/2158-handmade-wool-felt-nativity-set.html,https://drive.google.com/drive/folders/1aD0ngZXn9BqahQNkrAVckKGTUtlDXygk?usp=drive_link,,Craft Supplies,Christmas,"Craft, Decor",
83,5cm Ball Ornamaent,,,BALOR,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",23.00,,5602.10.00,The Christmas ball ornmanet is crafted with orange felt wool. It has the white snowflake. It featues a blue gift box with black outline and white spots and white ribbon.,,,https://www.feltandyarn.com/christmas/2288-36426-felt-christmas-ball-ornaments-.html#/385-package-5_pieces,https://drive.google.com/drive/folders/1wAEWY9YEGk6uVKGs0TqzpSQHdV7xLkmv?usp=drive_link,design,,Christmas,"Craft, Decor",
84,5cm Snowman Ornament,,,SNOMA,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",,,5602.10.00,"The central motif showcases a cheerful, plump white snowman with black button eyes and mouth, an orange carrot nose, and a black top hat, nestled within a bright red Christmas stocking with a white cuff. White, stylized snowflakes are embroidered around the snowman and stocking, scattered across the green felt, enhancing the winter holiday theme.",,,https://www.feltandyarn.com/christmas/2289-23697-felt-cute-christmas-snowman-ornament.html#/390-package-20_pieces,,,,Christmas,"Craft, Decor",
85,5cm Sloth,,,SLOTHS,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Sewing",24.00,,5602.10.00,"The sloth has a soft, fuzzy texture with a mottled dark brown body and a characteristic white face featuring the black ""mask"" pattern around its large, dark eyes. It is depicted in a hanging posture, clutching a small felt-covered branch with dark brown wood and simple dark green felt leaves.",,,https://www.feltandyarn.com/animals-and-characters/2565-36439-handmade-felt-sloth-ornament.html#/496-package-3_pieces,https://drive.google.com/drive/folders/1-dLpjnebygdLrAH1zAV_AJ8uUT9J6LV5?usp=drive_link,,--- Animals & Characters,Christmas,"Craft, Decor",
86,8cm Snowflake,,,SNFLK,--- Holiday & Seasonal Shapes,Wet Felting,11.00,,5602.10.00,"The six-pointed symmetry, a hallmark of natural snowflakes, with each arm branching outwards from a central point and typically featuring subtle curves and rounded tips that soften its overall look",,,https://www.feltandyarn.com/christmas/2626-37518-handmade-wool-felt-snowflake.html#/388-package-10_pieces,https://drive.google.com/drive/folders/11cdZ5VM22yO1-ou5Ho3xoXYvRGtpyJFg?usp=drive_link,,,Christmas,"Craft, Decor",
87,11x7cm Polar Bear,,,POBER,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",22.00,,5602.10.00,"The base is wet felted with the white wool. It is 11cm in size. It has the green scarf and hat. The eyes ,nose and mouth are needled with black wool.",,,https://www.feltandyarn.com/christmas/2627-37524-handcrafted-felt-polar-bear-ornament.html#/388-package-10_pieces,https://drive.google.com/drive/folders/11OQ9nBjmpm3pQvSlW4K720wARNSrXG6k?usp=drive_link,,,Christmas,Hanging,
88,Kitten with Scarf,,,KITTN,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Sewing",10.00,,5602.10.00,"It has small, pink ears and tiny pink nose. A vibrant red scarft is wrapped around its neck. ",,,,https://drive.google.com/drive/folders/15JRvez9N9aBtiSGR5wLrexkdR9shjHV9?usp=drive_link,,,Christmas,Hanging,
89,Elephant,,,ELEPN,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",30.00,,5602.10.00,"It’s crafted from soft white felt, stitched together . The elephant features a raised trunk, black bead eyes, and a tiny bell around its neck. On its back, it carries an orange felt saddle decorated with colorful bead embellishments.",,,https://www.feltandyarn.com/pet-toys/1367-24728-8cm-mini-felt-elephant-eco-toy.html#/388-package-10_pieces/870-color-cream_46,https://drive.google.com/drive/folders/1v6fOhOmRX7EOagikGHu7BT2EIHpnv2DO?usp=drive_link,"base color, top color",--- Animals & Characters,Christmas,"Craft, Decor",
90,Hat Ornament,,,HATOR,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Sewing",10.00,,5602.10.00,"It is crafted with soft felted wool. It is designed in red and green wool, featuring a matching brim. White stitched snowflakes decorated the red body of hat.Black eye and face and black design are made on the green body part and on the brim.",,,,https://drive.google.com/drive/folders/1VZh7OX69XZKy6fHC8h4KcgTFIAf06-Im?usp=drive_link,,,Christmas,"Craft, Decor",
91,Fairy Doll,,,FAIDO,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Sewing, Stitching",15.00,,5602.10.00,"The fairy has a cheerful face with stitched features, a bright pink pointed hat, and red mittens. She wears a blue felt dress decorated with colorful embroidery, paired with golden-yellow felt wings stitched in red for detail. Her long white felt legs end in red shoes, giving her a playful, whimsical look",,,,https://drive.google.com/drive/folders/1Y7hhgz3jFMloKJm__3kbwY2FO22GSWci?usp=drive_link,,Craft Supplies,Christmas,"Craft, Decor",
92,9cm Gnome,,,GNOME,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",17.00,,5602.10.00,"Gnome is characterized by its conical hat, a white beard ,along with small round nose and brown body with black legs.",,,https://www.feltandyarn.com/christmas/1327-19257-9cm-felt-gnomes-ornament.html#/1069-christmas-gnomes_green,,,,Christmas,"Craft, Decor",
93,7cm Penguin,,,PENGU,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",14.00,,5602.10.00,The penguin is depicted wearning a cozy hat and matching scarf. The base is wet felted. ,,,https://www.feltandyarn.com/christmas/1365-34900-8-9cm-multicolor-scarfed-felt-penguins.html#/2117-christmas-red_scarfed_penguin,https://drive.google.com/drive/folders/1nM_2lXhqD6ntsrcKT_umN01scPLBrec7?usp=drive_link,,,Christmas,"Craft, Decor",
94,11piece Nativity Set,,,NATI,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching, Sewing",227.00,,5602.10.00,"It contains the Mary, Joseph, and Baby Jesus in a manger, along with the three Wise Men, and Angel , a Shepherd, and various animals like sheep, a donkey, and ox.",,,https://www.feltandyarn.com/christmas/1873-felt-nativity-set.html,https://drive.google.com/drive/folders/1OeQwgZVZbi1yc2m81J-37HraEahEEpXa?usp=drive_link,,,Christmas,"Craft, Decor",
95,6x7cm Mountain,https://www.feltandyarn.com/8085-large_default/6x7cm-snowcap-felt-mountain.jpg,,MUNTN,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",7.00,,5602.10.00,"The base is wet felted. It features a soft, textured grey representing a mountain, topped with a distinct layer of white felt that mimics as snowcap.",,,https://www.feltandyarn.com/other-felt-shapes/1981-17390-6x7cm-snowcap-felt-mountain.html#/391-package-25_pieces,https://drive.google.com/drive/folders/1mPo-sx7-mNA6cRdR3nF2Iy35FYDVWRnU?usp=drive_link,,Craft Supplies,Christmas,"Craft, Decor",
96,7cm Owl,,,OWL,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",3.00,,5602.10.00,"It features distinct orange eyes with black pupils, a small dark beak, and subtle gray lines feathering on its chest.",,,https://www.feltandyarn.com/christmas/2093-36420-christmas-stitched-felt-owl-ornament.html#/385-package-5_pieces,,,Craft Supplies,Christmas,"Craft, Decor",
97,5x4cm Red and White Stocking,,,STKNG,--- Holiday & Seasonal Shapes,"Wet Felting, Needling, Stitching",8.00,,5602.10.00,"It features a classic miniature Christmas stocking shape, in red felt with contrasting white felt cuff and distinct toe and heel section.",,,https://www.feltandyarn.com/christmas/1604-17749-mini-red-and-white-felt-stockings.html#/1384-christmas-single_ribbon_loop,https://drive.google.com/drive/folders/1PU4vB5BoWpLHUj4TsX2H6htr6OwThny4?usp=drive_link,,,Christmas,Hanging,
98,10cm Gnome with Red Polka Dot Hot,,,GNMEP,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",,,5602.10.00,"Gnome is characterized by its conical hat, a white beard ,along with small round nose and white dots on the red conical hat.",,,https://www.feltandyarn.com/christmas/1669-7942-christmas-felt-gnomes-with-red-polka-dot-hat-.html#/385-package-5_pieces,,,,Christmas,"Craft, Decor",
99,3cm Deer Head,,,3DEER,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",18.00,,5602.10.00,"The small handfelted deer head crafted using needled felted techniques. It has the rounded,plush form head in grey color with brown face and dark antlers.",,,https://www.feltandyarn.com/christmas/1970-23944-3cm-4cm-brown-felt-deer-head.html#/391-package-25_pieces/489-size-3_cm,https://drive.google.com/drive/folders/1DzGqD8DkHLNVR1pqaBHKBQra8Ze6Fhbq?usp=drive_link,,,Christmas,"Craft, Decor",
100,4cm Deer Head ,,,4DEER,--- Holiday & Seasonal Shapes,"Wet Felting, Needling",18.00,,5602.10.00,"The small handfelted deer head crafted using needled felted techniques. It has the rounded,plush form head in grey color with brown face and dark antlers.",,,https://www.feltandyarn.com/christmas/1970-23945-3cm-4cm-brown-felt-deer-head.html#/391-package-25_pieces/614-size-4_cm,https://drive.google.com/drive/folders/1DzGqD8DkHLNVR1pqaBHKBQra8Ze6Fhbq?usp=drive_link,,,Christmas,"Craft, Decor",
101,,,,,,,,,5602.10.00,,,,,,,,,,
102,,,,,,,,,5602.10.00,,,,,,,,,,
103,,,,,,,,,5602.10.00,,,,,,,,,,
104,,,,,,,,,5602.10.00,,,,,,,,,,
105,,,,,,,,,5602.10.00,,,,,,,,,,
106,,,,,,,,,5602.10.00,,,,,,,,,,
107,,,,,,,,,5602.10.00,,,,,,,,,,
108,,,,,,,,,5602.10.00,,,,,,,,,,
109,,,,,,,,,5602.10.00,,,,,,,,,,
110,,,,,,,,,5602.10.00,,,,,,,,,,
111,,,,,,,,,5602.10.00,,,,,,,,,,
112,,,,,,,,,5602.10.00,,,,,,,,,,
113,,,,,,,,,5602.10.00,,,,,,,,,,
114,,,,,,,,,5602.10.00,,,,,,,,,,
115,,,,,,,,,5602.10.00,,,,,,,,,,
116,,,,,,,,,5602.10.00,,,,,,,,,,
117,,,,,,,,,5602.10.00,,,,,,,,,,
118,,,,,,,,,5602.10.00,,,,,,,,,,
119,,,,,,,,,5602.10.00,,,,,,,,,,
120,,,,,,,,,5602.10.00,,,,,,,,,,
121,,,,,,,,,5602.10.00,,,,,,,,,,
122,,,,,,,,,5602.10.00,,,,,,,,,,
123,,,,,,,,,5602.10.00,,,,,,,,,,
124,,,,,,,,,5602.10.00,,,,,,,,,,
125,,,,,,,,,5602.10.00,,,,,,,,,,
126,,,,,,,,,5602.10.00,,,,,,,,,,
127,,,,,,,,,5602.10.00,,,,,,,,,,
128,,,,,,,,,5602.10.00,,,,,,,,,,
129,,,,,,,,,5602.10.00,,,,,,,,,,
130,,,,,,,,,5602.10.00,,,,,,,,,,
131,,,,,,,,,5602.10.00,,,,,,,,,,
132,,,,,,,,,5602.10.00,,,,,,,,,,
133,,,,,,,,,5602.10.00,,,,,,,,,,
134,,,,,,,,,5602.10.00,,,,,,,,,,
135,,,,,,,,,5602.10.00,,,,,,,,,,
136,,,,,,,,,5602.10.00,,,,,,,,,,
137,,,,,,,,,5602.10.00,,,,,,,,,,
138,,,,,,,,,5602.10.00,,,,,,,,,,
139,,,,,,,,,5602.10.00,,,,,,,,,,
140,,,,,,,,,5602.10.00,,,,,,,,,,
141,,,,,,,,,5602.10.00,,,,,,,,,,
142,,,,,,,,,5602.10.00,,,,,,,,,,
143,,,,,,,,,5602.10.00,,,,,,,,,,
144,,,,,,,,,5602.10.00,,,,,,,,,,
145,,,,,,,,,5602.10.00,,,,,,,,,,
146,,,,,,,,,5602.10.00,,,,,,,,,,
147,,,,,,,,,5602.10.00,,,,,,,,,,
148,,,,,,,,,5602.10.00,,,,,,,,,,
149,,,,,,,,,5602.10.00,,,,,,,,,,
150,,,,,,,,,5602.10.00,,,,,,,,,,
151,,,,,,,,,5602.10.00,,,,,,,,,,
